Id,Label
7465,3
7466,6
7467,2
7468,7
7469,4
7470,0
7471,2
7472,4
7473,5
7474,4
7475,5
7476,5
7477,2
7478,4
7479,1
7480,4
7481,4
7482,8
7483,3
7484,4
7485,8
7486,8
7487,3
7488,7
7489,6
7490,7
7491,1
7492,6
7493,3
7494,4
7495,4
7496,3
7497,3
7498,1
7499,3
7500,6
7501,8
7502,7
7503,3
7504,0
7505,3
7506,2
7507,3
7508,0
7509,4
7510,5
7511,5
7512,0
7513,2
7514,0
7515,3
7516,7
7517,6
7518,3
7519,7
7520,4
7521,8
7522,5
7523,4
7524,0
7525,2
7526,4
7527,1
7528,6
7529,3
7530,1
7531,0
7532,5
7533,4
7534,5
7535,2
7536,7
7537,5
7538,3
7539,3
7540,7
7541,6
7542,5
7543,6
7544,5
7545,4
7546,6
7547,1
7548,0
7549,3
7550,1
7551,5
7552,4
7553,4
7554,8
7555,8
7556,2
7557,0
7558,3
7559,5
7560,1
7561,7
7562,3
7563,0
7564,3
7565,1
7566,1
7567,6
7568,7
7569,4
7570,6
7571,4
7572,2
7573,7
7574,7
7575,2
7576,5
7577,6
7578,7
7579,2
7580,3
7581,2
7582,2
7583,5
7584,5
7585,1
7586,6
7587,7
7588,3
7589,1
7590,7
7591,0
7592,3
7593,1
7594,1
7595,2
7596,7
7597,7
7598,8
7599,4
7600,4
7601,7
7602,0
7603,8
7604,0
7605,7
7606,3
7607,7
7608,8
7609,6
7610,6
7611,6
7612,7
7613,5
7614,5
7615,6
7616,3
7617,7
7618,3
7619,3
7620,7
7621,5
7622,7
7623,0
7624,4
7625,1
7626,3
7627,0
7628,1
7629,7
7630,2
7631,8
7632,1
7633,7
7634,8
7635,0
7636,7
7637,5
7638,8
7639,3
7640,6
7641,3
7642,3
7643,7
7644,1
7645,6
7646,0
7647,8
7648,4
7649,5
7650,6
7651,0
7652,6
7653,1
7654,4
7655,1
7656,0
7657,4
7658,1
7659,5
7660,0
7661,8
7662,8
7663,4
7664,8
7665,1
7666,0
7667,5
7668,4
7669,4
7670,0
7671,1
7672,0
7673,3
7674,5
7675,3
7676,5
7677,4
7678,3
7679,1
7680,2
7681,0
7682,0
7683,4
7684,0
7685,6
7686,4
7687,1
7688,3
7689,0
7690,5
7691,0
7692,4
7693,8
7694,7
7695,6
7696,0
7697,1
7698,6
7699,7
7700,4
7701,0
7702,3
7703,5
7704,8
7705,3
7706,4
7707,3
7708,1
7709,5
7710,8
7711,0
7712,4
7713,3
7714,1
7715,7
7716,1
7717,4
7718,1
7719,2
7720,8
7721,5
7722,2
7723,5
7724,5
7725,3
7726,5
7727,2
7728,8
7729,3
7730,5
7731,1
7732,1
7733,3
7734,2
7735,3
7736,1
7737,8
7738,1
7739,0
7740,5
7741,2
7742,5
7743,4
7744,3
7745,7
7746,7
7747,3
7748,8
7749,4
7750,2
7751,5
7752,7
7753,4
7754,4
7755,1
7756,5
7757,7
7758,3
7759,1
7760,3
7761,7
7762,5
7763,7
7764,4
7765,7
7766,0
7767,3
7768,7
7769,7
7770,8
7771,7
7772,3
7773,3
7774,8
7775,7
7776,3
7777,3
7778,3
7779,1
7780,4
7781,4
7782,7
7783,3
7784,5
7785,2
7786,2
7787,7
7788,0
7789,5
7790,5
7791,0
7792,6
7793,5
7794,3
7795,8
7796,7
7797,2
7798,4
7799,4
7800,5
7801,4
7802,2
7803,6
7804,8
7805,8
7806,5
7807,6
7808,1
7809,3
7810,1
7811,8
7812,1
7813,1
7814,5
7815,7
7816,6
7817,7
7818,4
7819,6
7820,3
7821,4
7822,1
7823,5
7824,1
7825,5
7826,6
7827,1
7828,1
7829,5
7830,4
7831,5
7832,5
7833,6
7834,2
7835,8
7836,2
7837,6
7838,2
7839,0
7840,3
7841,8
7842,7
7843,3
7844,4
7845,4
7846,7
7847,1
7848,1
7849,2
7850,7
7851,0
7852,3
7853,0
7854,2
7855,2
7856,3
7857,4
7858,4
7859,5
7860,1
7861,4
7862,3
7863,0
7864,4
7865,0
7866,3
7867,8
7868,7
7869,4
7870,8
7871,0
7872,7
7873,8
7874,2
7875,5
7876,0
7877,1
7878,7
7879,4
7880,5
7881,4
7882,3
7883,7
7884,0
7885,7
7886,8
7887,8
7888,6
7889,2
7890,5
7891,3
7892,6
7893,7
7894,1
7895,6
7896,3
7897,3
7898,7
7899,5
7900,3
7901,3
7902,3
7903,5
7904,6
7905,3
7906,0
7907,7
7908,2
7909,6
7910,1
7911,7
7912,0
7913,3
7914,8
7915,3
7916,8
7917,6
7918,2
7919,4
7920,3
7921,6
7922,2
7923,4
7924,5
7925,3
7926,7
7927,7
7928,1
7929,5
7930,7
7931,7
7932,0
7933,6
7934,3
7935,3
7936,5
7937,3
7938,7
7939,5
7940,4
7941,8
7942,0
7943,6
7944,8
7945,3
7946,2
7947,4
7948,7
7949,6
7950,6
7951,3
7952,1
7953,5
7954,2
7955,1
7956,2
7957,4
7958,4
7959,0
7960,0
7961,8
7962,8
7963,2
7964,3
7965,5
7966,3
7967,0
7968,4
7969,2
7970,5
7971,1
7972,6
7973,1
7974,5
7975,5
7976,2
7977,6
7978,2
7979,1
7980,3
7981,1
7982,5
7983,3
7984,2
7985,4
7986,6
7987,4
7988,2
7989,0
7990,3
7991,1
7992,4
7993,7
7994,4
7995,2
7996,2
7997,7
7998,5
7999,1
8000,1
8001,0
8002,3
8003,0
8004,8
8005,4
8006,3
8007,1
8008,6
8009,0
8010,6
8011,5
8012,3
8013,4
8014,3
8015,6
8016,4
8017,3
8018,8
8019,3
8020,1
8021,4
8022,2
8023,3
8024,4
8025,7
8026,3
8027,3
8028,4
8029,7
8030,0
8031,7
8032,4
8033,1
8034,2
8035,0
8036,0
8037,7
8038,0
8039,6
8040,0
8041,8
8042,4
8043,1
8044,3
8045,7
8046,7
8047,7
8048,5
8049,3
8050,6
8051,4
8052,8
8053,3
8054,3
8055,1
8056,4
8057,0
8058,2
8059,7
8060,1
8061,5
8062,7
8063,2
8064,0
8065,2
8066,5
8067,1
8068,8
8069,6
8070,7
8071,7
8072,2
8073,8
8074,3
8075,6
8076,1
8077,3
8078,3
8079,4
8080,3
8081,4
8082,3
8083,3
8084,7
8085,2
8086,0
8087,3
8088,7
8089,3
8090,1
8091,5
8092,2
8093,3
8094,7
8095,0
8096,5
8097,2
8098,3
8099,4
8100,8
8101,1
8102,7
8103,2
8104,0
8105,4
8106,7
8107,3
8108,4
8109,3
8110,1
8111,7
8112,4
8113,0
8114,8
8115,6
8116,0
8117,8
8118,5
8119,6
8120,6
8121,6
8122,2
8123,7
8124,5
8125,0
8126,3
8127,2
8128,7
8129,2
8130,2
8131,6
8132,8
8133,1
8134,3
8135,0
8136,1
8137,4
8138,8
8139,7
8140,4
8141,1
8142,0
8143,2
8144,5
8145,4
8146,2
8147,4
8148,1
8149,7
8150,2
8151,4
8152,6
8153,4
8154,7
8155,0
8156,5
8157,3
8158,4
8159,5
8160,0
8161,5
8162,4
8163,2
8164,6
8165,6
8166,3
8167,4
8168,6
8169,1
8170,7
8171,8
8172,1
8173,5
8174,7
8175,5
8176,1
8177,1
8178,4
8179,5
8180,3
8181,1
8182,6
8183,3
8184,7
8185,0
8186,5
8187,3
8188,6
8189,3
8190,5
8191,3
8192,8
8193,8
8194,7
8195,4
8196,8
8197,3
8198,7
8199,3
8200,2
8201,7
8202,1
8203,1
8204,3
8205,5
8206,6
8207,3
8208,0
8209,3
8210,7
8211,8
8212,0
8213,4
8214,5
8215,1
8216,7
8217,8
8218,1
8219,8
8220,4
8221,8
8222,5
8223,8
8224,5
8225,6
8226,2
8227,5
8228,1
8229,6
8230,6
8231,6
8232,0
8233,1
8234,4
8235,6
8236,4
8237,3
8238,3
8239,8
8240,1
8241,5
8242,0
8243,4
8244,3
8245,3
8246,4
8247,3
8248,3
8249,0
8250,1
8251,7
8252,3
8253,1
8254,6
8255,6
8256,7
8257,4
8258,3
8259,2
8260,5
8261,5
8262,3
8263,7
8264,3
8265,3
8266,0
8267,0
8268,5
8269,7
8270,3
8271,1
8272,4
8273,6
8274,3
8275,3
8276,2
8277,0
8278,4
8279,0
8280,4
8281,7
8282,4
8283,4
8284,1
8285,1
8286,2
8287,0
8288,8
8289,7
8290,3
8291,7
8292,1
8293,5
8294,2
8295,3
8296,7
8297,3
8298,4
8299,0
8300,2
8301,2
8302,1
8303,8
8304,3
8305,7
8306,1
8307,5
8308,3
8309,5
8310,5
8311,5
8312,8
8313,6
8314,3
8315,2
8316,3
8317,7
8318,7
8319,8
8320,1
8321,5
8322,6
8323,3
8324,0
8325,2
8326,0
8327,5
8328,7
8329,1
8330,6
8331,3
8332,3
8333,0
8334,3
8335,7
8336,0
8337,4
8338,7
8339,6
8340,1
8341,5
8342,8
8343,2
8344,0
8345,3
8346,7
8347,3
8348,5
8349,3
8350,3
8351,2
8352,1
8353,4
8354,1
8355,3
8356,3
8357,7
8358,4
8359,1
8360,7
8361,0
8362,7
8363,4
8364,1
8365,6
8366,4
8367,4
8368,3
8369,3
8370,2
8371,8
8372,0
8373,8
8374,6
8375,6
8376,6
8377,3
8378,3
8379,7
8380,8
8381,5
8382,4
8383,7
8384,7
8385,5
8386,1
8387,7
8388,8
8389,6
8390,4
8391,3
8392,4
8393,4
8394,2
8395,6
8396,0
8397,5
8398,4
8399,6
8400,1
8401,7
8402,3
8403,4
8404,4
8405,4
8406,5
8407,6
8408,4
8409,8
8410,4
8411,0
8412,8
8413,8
8414,5
8415,2
8416,3
8417,3
8418,7
8419,7
8420,5
8421,0
8422,5
8423,5
8424,8
8425,6
8426,2
8427,7
8428,5
8429,3
8430,8
8431,3
8432,5
8433,3
8434,8
8435,4
8436,4
8437,1
8438,3
8439,3
8440,4
8441,8
8442,4
8443,1
8444,4
8445,3
8446,8
8447,8
8448,3
8449,2
8450,5
8451,7
8452,3
8453,5
8454,3
8455,4
8456,3
8457,0
8458,3
8459,3
8460,3
8461,7
8462,6
8463,0
8464,5
8465,5
8466,5
8467,5
8468,0
8469,7
8470,1
8471,7
8472,4
8473,6
8474,3
8475,1
8476,4
8477,1
8478,4
8479,5
8480,6
8481,4
8482,2
8483,0
8484,8
8485,0
8486,1
8487,4
8488,7
8489,5
8490,4
8491,6
8492,4
8493,6
8494,7
8495,3
8496,6
8497,3
8498,4
8499,3
8500,7
8501,5
8502,7
8503,4
8504,6
8505,2
8506,3
8507,7
8508,1
8509,3
8510,7
8511,5
8512,3
8513,3
8514,3
8515,7
8516,6
8517,8
8518,7
8519,3
8520,2
8521,6
8522,2
8523,4
8524,5
8525,4
8526,3
8527,0
8528,6
8529,6
8530,8
8531,5
8532,3
8533,8
8534,7
8535,7
8536,4
8537,5
8538,4
8539,7
8540,7
8541,2
8542,6
8543,7
8544,4
8545,6
8546,3
8547,1
8548,3
8549,1
8550,7
8551,3
8552,7
8553,4
8554,2
8555,3
8556,1
8557,7
8558,2
8559,4
8560,6
8561,0
8562,6
8563,6
8564,5
8565,6
8566,1
8567,8
8568,1
8569,4
8570,3
8571,3
8572,6
8573,2
8574,7
8575,7
8576,4
8577,7
8578,5
8579,4
8580,0
8581,8
8582,6
8583,4
8584,7
8585,3
8586,2
8587,7
8588,3
8589,8
8590,7
8591,3
8592,6
8593,7
8594,4
8595,7
8596,5
8597,3
8598,4
8599,5
8600,0
8601,8
8602,5
8603,7
8604,7
8605,7
8606,1
8607,4
8608,5
8609,4
8610,4
8611,5
8612,3
8613,7
8614,5
8615,7
8616,6
8617,2
8618,8
8619,3
8620,4
8621,2
8622,4
8623,8
8624,5
8625,4
8626,5
8627,1
8628,3
8629,7
8630,8
8631,8
8632,5
8633,0
8634,0
8635,8
8636,1
8637,3
8638,7
8639,1
8640,5
8641,0
8642,7
8643,7
8644,4
8645,4
8646,7
8647,4
8648,3
8649,0
8650,7
8651,2
8652,7
8653,3
8654,7
8655,0
8656,7
8657,7
8658,3
8659,0
8660,6
8661,5
8662,2
8663,7
8664,3
8665,3
8666,3
8667,5
8668,0
8669,6
8670,6
8671,0
8672,1
8673,2
8674,2
8675,0
8676,1
8677,6
8678,5
8679,4
8680,6
8681,5
8682,3
8683,4
8684,3
8685,6
8686,4
8687,8
8688,6
8689,4
8690,8
8691,4
8692,3
8693,1
8694,6
8695,3
8696,5
8697,6
8698,1
8699,6
8700,1
8701,4
8702,2
8703,8
8704,0
8705,7
8706,4
8707,4
8708,4
8709,7
8710,8
8711,2
8712,6
8713,0
8714,4
8715,5
8716,0
8717,4
8718,4
8719,4
8720,7
8721,3
8722,7
8723,8
8724,8
8725,4
8726,8
8727,6
8728,6
8729,3
8730,2
8731,5
8732,2
8733,3
8734,1
8735,6
8736,7
8737,1
8738,4
8739,4
8740,1
8741,3
8742,1
8743,7
8744,4
8745,4
8746,3
8747,4
8748,5
8749,8
8750,3
8751,3
8752,3
8753,3
8754,1
8755,1
8756,4
8757,8
8758,5
8759,4
8760,4
8761,4
8762,4
8763,3
8764,3
8765,5
8766,4
8767,8
8768,6
8769,1
8770,3
8771,3
8772,3
8773,7
8774,0
8775,6
8776,6
8777,7
8778,6
8779,1
8780,4
8781,4
8782,3
8783,8
8784,0
8785,4
8786,1
8787,1
8788,2
8789,0
8790,8
8791,7
8792,5
8793,4
8794,7
8795,1
8796,4
8797,4
